StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,prolific_ID,device,meta_device_Browser,meta_device_Version,meta_device_Operating System,meta_device_Resolution,consent,abortion_att_binary,abortion_att_pre_1,abortion_att_pre_2,abortion_att_pre_3,abortion_certain,abortion_imp,vaccine_att_binary,vaccine_att_pre_1,vaccine_att_pre_2,vaccine_att_pre_3,vaccine_certain,vaccine_imp,uh_att_binary,uh_att_pre_1,uh_att_pre_2,uh_att_pre_3,uh_certain,uh_imp,firearm_att_binary,firearm_att_pre_1,firearm_att_pre_2,firearm_att_pre_3,firearm_certain,firearm_imp,abortion_init_resp,abortion_pro_First Click,abortion_pro_Last Click,abortion_pro_Page Submit,abortion_pro_Click Count,abortion_anti_First Click,abortion_anti_Last Click,abortion_anti_Page Submit,abortion_anti_Click Count,abortion_control_First Click,abortion_control_Last Click,abortion_control_Page Submit,abortion_control_Click Count,abortion_att_post_1,abortion_att_post_2,abortion_att_post_3,perc_ai_strength,perc_ai_bias,vaccine_init_resp,vaccine_pro_First Click,vaccine_pro_Last Click,vaccine_pro_Page Submit,vaccine_pro_Click Count,vaccine_con_First Click,vaccine_con_Last Click,vaccine_con_Page Submit,vaccine_con_Click Count,vaccine_control_First Click,vaccine_control_Last Click,vaccine_control_Page Submit,vaccine_control_Click Count,vaccine_att_post_1,vaccine_att_post_2,vaccine_att_post_3,uh_init_resp,uh_pro_First Click,uh_pro_Last Click,uh_pro_Page Submit,uh_pro_Click Count,uh_con_First Click,uh_con_Last Click,uh_con_Page Submit,uh_con_Click Count,uh_control_First Click,uh_control_Last Click,uh_control_Page Submit,uh_control_Click Count,uh_att_post_1,uh_att_post_2,uh_att_post_3,firearm_init_resp,firearm_pro_First Click,firearm_pro_Last Click,firearm_pro_Page Submit,firearm_pro_Click Count,firearm_con_First Click,firearm_con_Last Click,firearm_con_Page Submit,firearm_con_Click Count,firearm_control_First Click,firearm_control_Last Click,firearm_control_Page Submit,firearm_control_Click Count,firearm_att_post_1,firearm_att_post_2,firearm_att_post_3,perc_useful,perc_satisfaction,ai_disable,abortion_final_resp,vaccine_final_resp,uh_final_resp,firearm_final_resp,age,gender,gender_4_TEXT,education,race,partisanship,PROLIFIC_PID,abortion_pro_1_clicked,vaccine_pro_1_clicked,unihealthcare_pro_1_clicked,gun_pro_1_clicked,abortion_pro_2_clicked,abortion_pro_3_clicked,abortion_pro_4_clicked,abortion_pro_5_clicked,abortion_con_2_clicked,abortion_con_1_clicked,abortion_con_3_clicked,abortion_con_4_clicked,abortion_con_5_clicked,vaccine_pro_2_clicked,vaccine_pro_3_clicked,vaccine_pro_4_clicked,vaccine_pro_5_clicked,vaccine_con_2_clicked,vaccine_con_3_clicked,vaccine_con_4_clicked,vaccine_con_5_clicked,unihealthcare_pro_5_clicked,unihealthcare_pro_2_clicked,unihealthcare_pro_3_clicked,unihealthcare_pro_4_clicked,unihealthcare_con_2_clicked,unihealthcare_con_3_clicked,unihealthcare_con_4_clicked,unihealthcare_con_5_clicked,gun_pro_2_clicked,gun_pro_3_clicked,gun_pro_4_clicked,gun_pro_5_clicked,gun_con_2_clicked,gun_con_3_clicked,gun_con_4_clicked,gun_con_5_clicked,vaccine_con_1_clicked,unihealthcare_con_1_clicked,gun_con_1_clicked,study_condition
2025-08-13 15:07:38,2025-08-13 15:14:51,0,38.178.92.221,100,432,1,2025-08-13 15:14:51,R_60V5EZgBjBZtcNp,,,,,31.2127,-82.3503,anonymous,EN,1,60d9e874269237cc2a228006,1,Chrome,139.0.0.0,Macintosh,1440x900,1,2,1,1,1,6,6,2,4,4,3,2,3,2,4,4,3,2,2,1,1,3,4,3,3,"I believe abortion should be illegal as it is the killing of a person. When a pregnant person is murdered it's called double homicide, so the baby is a living being so therefore abortion is murdering someone. ",25.524,162.448,180.108,14,,,,,,,,,1,1,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,"I feel abortion is murder. I think that the fetus is a human being and it is a living being. Therefore an abortion is killing the baby. There are other options like adoption that are better options for those who don't want a baby. The argument is always it's my body, my choice, but the baby has a body so what about their choice? They don't get a choice, and imagine all the wonderful people that have been aborted for no reason. ",,,,30,2,,2,1,5,60d9e874269237cc2a228006,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_pro
2025-08-13 15:06:40,2025-08-13 15:15:12,0,104.2.203.60,100,512,1,2025-08-13 15:15:13,R_7l0RX3n4khJ2pfG,,,,,41.4553,-88.2617,anonymous,EN,1,61464fe94ab78bd0f17d0dc0,1,Chrome,138.0.0.0,CrOS x86_64 14541.0.0,1366x768,1,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,1,2,1,6,5,6,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I believe the US should have stricter gun regulations because there are far too many gun deaths in the US that could have been prevented if it wasn't so easy to get a firearm.,,,,,93.8,160.271,180.123,35,,,,,1,1,6,6,5,2,,,,"The amount of school shootings alone should show us that America needs an overhaul on regulations and gun safety classes that are mandatory for all people in the household. We should take it more seriously, and make sure everyone has to buy a gun safe and locks when they buy the gun too. Everyone should be educated on the harms and value of owning a gun.",33,2,,4,1,1,61464fe94ab78bd0f17d0dc0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,3,0,0,2,firearm_anti
2025-08-13 15:07:26,2025-08-13 15:15:17,0,72.183.120.120,100,470,1,2025-08-13 15:15:17,R_6W3X0wdu2rZ6Ysp,,,,,27.8447,-97.5955,anonymous,EN,0.699999988079071,6632a7976ac65354ad468c94,1,Edge,138.0.0.0,Windows NT 10.0,1366x768,1,1,6,6,6,6,6,1,6,5,5,5,5,1,5,5,5,4,4,2,6,5,5,5,4,"I do think they should be legal, it is a basic right to have the choice to choose if you want to have kids or not and if it is not legal, people will find other ways to do it",,,,,,,,,9.429,83.337,180.019,22,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Abortion should be a legal right, we are at the age where women do not need to be forced to have children, women are more than just mothers. We are more than just wives, there is no guarentee when it comes to children, let alone affording them or being good parents. You do not need to have a baby simply because your partner wants one, you do not need to have a baby because of an accidental pregnancy, babies are not something that are a need.",,,,29,2,,5,1,2,6632a7976ac65354ad468c94,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_control
2025-08-13 15:07:54,2025-08-13 15:15:29,0,71.128.163.7,100,454,1,2025-08-13 15:15:29,R_6assEC92kPPxZNC,,,,,35.8693,-86.4184,anonymous,EN,1,580d5d1f357e890001dd14ce,1,Firefox,141.0,Windows NT 10.0,1600x900,1,1,6,6,6,6,6,1,6,6,6,6,6,1,2,6,6,6,6,1,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I believe the US should have universal healthcare because it should be a basic human right to healthcare regardless of your income.,,,,,,,,,8.85,106.507,181.111,13,3,6,6,,,,,,,,,,,,,,,,,,,,,,"Healthcare should be free for all. It would save billions in healthcare costs for Americans, nearly half a trillion at last estimate. It's a basic human want to be healthy and I do not think that keeping it hidden behind a paywall is the right thing to do.",,41,1,,2,1,1,580d5d1f357e890001dd14ce,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uh_control
2025-08-13 15:04:37,2025-08-13 15:15:48,0,108.251.38.239,100,670,1,2025-08-13 15:15:48,R_5ykBjjodOzs084u,,,,,31.9405,-102.3919,anonymous,EN,1,62ba066a4093b931382ec48f,1,Chrome,130.0.0.0,Windows NT 10.0,1536x864,1,2,2,2,1,6,4,2,3,4,3,1,4,1,4,4,5,3,4,1,2,5,6,5,5,,,,,,,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,"I think healthcare is important for everyone, and I'm not sure if the best way is universal healthcare or not.  I know it has not been extremely successful in other countries.  It tends to give poorer healthcare overall.",16.219,179.098,180.199,13,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,6,6,2,,,"I do feel that everyone in America deserves healthcare, however a universal approach does limit the innovation that can be found in the medical field.  This universal healthcare may mostly benefit lower income people, but for those that have a system of payment, they are going to be limited in what services are offered to them, and what other innovative approaches they are given because the cost it would have on the universal healthcare program.",,61,2,,6,1,6,62ba066a4093b931382ec48f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,uh_pro
2025-08-13 15:06:53,2025-08-13 15:15:48,0,69.194.186.76,100,534,1,2025-08-13 15:15:48,R_6fE0jMf2CUTrYEx,,,,,32.3974,-93.8052,anonymous,EN,1,631fdedf78d4f7b0a6b985ad,1,Chrome,137.0.0.0,Windows NT 10.0,1600x900,1,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,1,3,6,6,6,6,,,,,,,,,,,,,,,,,6,1,"Yes, I think so. Vaccines stop diseases from spreading. We can't stop the spread of disease without everyone doing their part and getting vaccinated. Your rights don't trump other peoples' rights to be healthy. You need to get your vaccines so you don't get other people sick, and this should be compulsory. ",7.746,42.09,181.359,16,,,,,,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2,,"Vaccination mandates are a useful tool for curtailing the spread of disease. While some argue that it is a violation of their personal liberties, one could also argue that it is a violation of the liberties of others to spread diseases around and get other people sick. So a mandate for everyone to be vaccinated would create a more free society, a society free of preventable illnesses. We should all do our part for the greater good of society and get vaccinated. It is ultimately for the best.",,,37,1,,6,1,1,631fdedf78d4f7b0a6b985ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vaccine_pro
2025-08-13 15:05:58,2025-08-13 15:15:50,0,107.219.7.244,100,591,1,2025-08-13 15:15:51,R_1wLTRED8X7hqbtI,,,,,41.7088,-83.6053,anonymous,EN,1,5d7ff85ffec5620017b07c40,1,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,1,1,6,6,6,6,6,1,6,6,6,6,6,1,5,6,6,6,4,1,1,1,6,6,6,,,,,,,,,,,,,,,,,4,5,"Vaccines save lives, they should be mandated.",,,,,4.257,178.894,180.122,16,,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,,"Vaccines have proven time after time, that they protect public health.  It takes a short look at history to see the proof of this.  Many diseases like Measles, Small Pox, and even Covid, have been tamed by a simple vaccine.  Prioritizing making vaccines mandated will only protect people.  Schools, hospitals, churches, and communities can irradicated deadly diseases by getting vaccinated against them.  It is a matter of safety for all.",,,47,2,,3,"1,6",1,5d7ff85ffec5620017b07c40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vaccine_anti
2025-08-13 15:08:30,2025-08-13 15:16:02,0,66.219.193.210,100,452,1,2025-08-13 15:16:02,R_3qIlVbM5kfEYkfH,,,,,40.75,-111.9209,anonymous,EN,1,66f1b4e2d875c6785ca1d50a,1,Chrome,138.0.0.0,Windows NT 10.0,1366x768,1,2,1,1,1,6,6,2,1,2,1,6,6,2,2,1,1,6,6,2,1,2,2,6,5,,,,,,,,,,,,,,,,,3,6,"No, vaccine mandates should not be allowed. It is not right to force another person to be vaccinated. If someone wants to play with their own health and ruin their life, that is their choice.",44.746,164.84,180.126,9,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,,If our government was to start mandating vaccines it would be the start of a slippery slope of loss of freedom. What starts out with forced vaccination could turn into forced marriages and forced careers. Basically communism starts here if we do this crap. The number of people who choose not to vaccinate is incredibly small. Mandates are pointless and stupid.,,,22,2,,3,1,6,66f1b4e2d875c6785ca1d50a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vaccine_pro
2025-08-13 15:06:48,2025-08-13 15:16:06,0,47.20.229.142,100,557,1,2025-08-13 15:16:06,R_6IQQYrNF7jDArkX,,,,,40.9476,-73.8624,anonymous,EN,1,66324535fc1d7a68f0e2bdbb,1,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,1,1,6,6,6,6,6,1,6,6,6,6,6,1,5,6,6,6,6,1,2,6,6,5,1,"Yes it should be legal, her body her choice",,,,,7.988,179.347,180.109,25,,,,,6,6,6,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,"woman’s right to bodily autonomy is fundamental e. The decision to have an abortion is deeply personal and should remain solely with the individual, free from government interference. Protecting this right makes sure  women can make choices about their health, futures, and families. True equality and freedom depend on respecting and upholding women’s control over their own bodies.",,,,45,1,,5,3,1,66324535fc1d7a68f0e2bdbb,1,0,0,0,1,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_anti
2025-08-13 15:07:05,2025-08-13 15:16:09,0,70.105.241.27,100,544,1,2025-08-13 15:16:09,R_70q78vRvkOeP87T,,,,,42.9365,-71.0534,anonymous,EN,0.8999999761581421,6734c699d11234d19b0be0ec,1,Chrome,138.0.0.0,Windows NT 10.0,1920x1080,1,2,2,2,3,4,3,1,5,5,4,4,5,1,4,5,4,4,5,1,4,4,4,3,3,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,"Yes, I think universal healthcare could improve access and equity, though it would require careful planning to manage costs.",,,,,8.574,48.317,180.127,14,,,,,5,5,4,,,,,,,,,,,,,,,,,4,5,2,,,"I support universal healthcare in the U.S. because it would ensure everyone has access to medical care, reduce financial strain, and improve public health. While costs and wait times are concerns, expanding programs like Medicare and Medicaid gradually could make healthcare more equitable and save lives.",,30,1,,6,1,6,6734c699d11234d19b0be0ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,uh_anti
2025-08-13 15:07:02,2025-08-13 15:16:09,0,72.219.221.19,100,546,1,2025-08-13 15:16:09,R_6maetQbvVsZUMSf,,,,,37.2555,-80.0531,anonymous,EN,1,67a91040bf728e35b7493957,1,Chrome,138.0.0.0,Windows NT 10.0,1536x864,1,1,6,6,6,6,6,1,5,5,5,6,6,1,6,6,6,6,6,1,4,5,6,6,6,,,,,,,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The US has a major problem with gun violence. The numbers grow each year and the age of those who commit the crimes is lowering. We must do something, anything would be a great start.",,,,,12.316,172.984,180.121,31,,,,,5,5,6,6,6,2,,,,"The gun violence is so aggressively growing it needs something to stop the cycle. It should be harder for those to get guns. They should not be selling guns at Wal Marts and Bass Pro Shops. Guns are not toys yet they are taught they are at a young age. Youth reach out would be critical in making a difference but that is only a start. We are so far gone we need a beginning to the end of a problem.  ",51,2,,4,1,2,67a91040bf728e35b7493957,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,2,1,1,0,0,1,firearm_anti
2025-08-13 15:06:14,2025-08-13 15:16:13,0,173.89.11.208,100,599,1,2025-08-13 15:16:13,R_54wKQYWkn8KUDjK,,,,,43.014,-88.2783,anonymous,EN,1,6334b0fc574064de4e68f578,1,Chrome,139.0.0.0,Windows NT 10.0,1366x768,1,2,1,1,1,6,6,2,1,1,1,6,6,1,4,4,4,5,6,2,1,1,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, I do not believe that the US should have stricter regulation of firearms.  The Second Amendment clearly states that we, as Americans have the right to bear arms ",,,,,,,,,15.996,147.833,180.115,10,1,1,1,,,,,,,"The Second Amendment is fundamental to all American citizens.  We, as American citizens have the right to bear arms.  Period.  What do you want to take away next?  Freedom of Speech?  Get your hands of my guns.  Americans will not be stripped of their right to bear arms today, tomorrow, or any day.",64,2,,3,1,7,6334b0fc574064de4e68f578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,firearm_control
2025-08-13 15:06:11,2025-08-13 15:16:15,0,47.153.217.217,100,603,1,2025-08-13 15:16:15,R_7kFLRoMv0AVbWTv,,,,,33.6647,-117.1743,anonymous,EN,0.8999999761581421,66310bc8a9a6b3e2d47bb2fc,1,Firefox,141.0,Windows NT 10.0,1920x1080,1,1,6,6,6,6,6,1,6,6,6,6,6,1,5,6,6,6,6,1,1,3,6,6,4,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,"I believe the United States should implement a universal healthcare system because we should be taking care of our citizens. The US is also one of the most unhealthiest countries in the world - our health issues are rising, and we need to be able to care for those that need it.",26.14,176.34,180.005,36,,,,,,,,,5,6,6,,,,,,,,,,,,,,,,,5,5,1,,,"Yes, I believe the united states should implement a universal healthcare system because it would help millions of citizens across the country. There wouldn't be this push and pull between patient and insurance companies, who are one of the biggest enemies of universal healthcare system. Patients should be able to receive the treatment they need in order to live, and universal healthcare can help ensure that lives will be saved. ",,34,2,,5,4,1,66310bc8a9a6b3e2d47bb2fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,uh_pro
2025-08-13 15:06:59,2025-08-13 15:16:19,0,66.68.182.41,100,559,1,2025-08-13 15:16:19,R_748nKs2yLwS1Rnj,,,,,30.2494,-94.6071,anonymous,EN,1,6609619feb79146b62811775,1,Chrome,138.0.0.0,Windows NT 10.0,1280x720,1,1,6,6,6,5,5,1,5,6,5,5,4,1,5,6,6,6,6,1,2,5,6,5,5,,,,,,,,,,,,,,,,,,,"Yes, because they help prevent illnesses.",,,,,,,,,3.317,173.982,180.011,23,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vaccine mandates are great way of eliminating viruses and diseases. They've been historically successful in wiping out viruses and diseases like smallpox and polio. Also, being inoculated can save a person money in the long run. Coming down with something like the flu can put a severe hamper on your paycheck. Furthermore, with the growing cost of medical procedures, isn't better to have an extra layer of protection?  ",,,40,1,,4,1,1,6609619feb79146b62811775,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,vaccine_control
2025-08-13 15:06:41,2025-08-13 15:16:23,0,24.47.136.239,100,582,1,2025-08-13 15:16:24,R_7M4zvz5sheScJUt,,,,,40.9426,-73.1116,anonymous,EN,1,6361684773df215265bd139c,1,Chrome,139.0.0.0,Windows NT 10.0,2560x1440,1,1,6,6,5,6,6,1,6,6,6,5,5,1,4,5,6,4,4,1,4,5,6,4,5,It should be legal because women should have the rights to choose what happens to their own bodies.,,,,,19.387,36.02,180.006,2,,,,,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,"Abortion should be legal in the United States because women deserve the right to choose what happens to their own bodies and, as long as there is no major health risk (which usually does not happen), I don't see why it is such a strong topic of debate.",,,,21,1,,5,1,3,6361684773df215265bd139c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abortion_anti
2025-08-13 15:08:10,2025-08-13 15:16:24,0,129.222.2.0,100,493,1,2025-08-13 15:16:24,R_6F9a6TgAdIn26tm,,,,,38.1638,-77.6811,anonymous,EN,1,588f1a4f7f238e000133c03f,1,Chrome,138.0.0.0,Windows NT 10.0,1920x1080,1,1,6,6,6,6,6,1,6,6,5,5,4,1,6,6,6,6,6,1,6,6,6,5,5,,,,,,,,,,,,,,,,,,,"Yes, I believe vaccine mandates should be allowed in the United States. Vaccines prevent diseases and prevent the spread of diseases. Vaccines SAVE LIVES. ",,,,,,,,,85.919,87.377,180.06,2,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I truly believe that most vaccines should be mandatory in most instances. It has been proven time and time again that vaccines help eradicate diseases and epidemics like measles and more. Vaccines have side effects, sure, but they also save lives.I don't think newer vaccines like the COVID vaccine should be mandated, though, but for measels, mumps, and the like, vaccines should be required.",,,35,2,,2,1,3,588f1a4f7f238e000133c03f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vaccine_control
